"GFP-A","Nile Red-A"
1343.55,929.5
55.9,87.75
31.85,72.8
59.15,126.75
92.3,139.75
130110,77098.4
315.9,8757.45
410.15,9510.15
48.75,121.55
87.1,183.3
74.1,1022.45
120.9,1745.9
8520.85,7387.9
40.95,161.85
61.75,154.05
26,54.6
260.65,3576.3
76277.5,56096.9
92.3,120.25
84.5,58.5
79.95,235.95
125.45,150.8
73.45,157.95
70702.4,67145.6
79.95,78.65
178.1,3216.85
64.35,59.8
1086.8,18208.4
6413.55,6787.3
21.45,76.05
187.85,104.65
21343.4,25463.8
48.75,66.95
70.2,48.1
263.25,6586.45
63.7,1520.35
100.75,173.55
192.4,3856.45
44.85,128.7
334.1,268.45
659.1,14276.6
181.35,433.55
31.85,176.15
39545.3,40138.1
91.65,1310.4
5879.9,7598.5
95.55,3131.7
20.8,98.15
208,3764.15
40147.9,36052.3
51.35,137.15
97.5,105.95
46.8,65
201.5,4810.65
13,46.15
82.55,208
2321.8,14452.7
30.55,83.2
71.5,800.15
76.05,1983.15
99.45,193.7
59.8,76.05
44575.7,39195
752.7,6174.35
31.85,33.8
1234.35,11001.3
543.4,11254.1
7094.1,17862.6
325.65,8175.05
35.1,81.25
43.55,205.4
117,3474.9
29.25,98.8
28.6,65
94.9,172.25
719.55,8638.5
62.4,128.7
24.7,91
79845.3,57891.6
85.15,117
10211.5,9927.45
74.1,143
120.9,2443.35
9796.15,19793.8
83.85,2592.85
328.9,7809.1
1894.1,762.45
624,478.4
37.7,53.3
856.7,10769.8
6637.15,6446.7
208,1212.9
69.55,143
30432.3,23892
59.8,76.7
56.55,116.35
48.1,65.65
792.35,238.55
43.55,59.8
187.85,209.3
172.9,195
691.6,6479.2
67878.2,52232.7
54.6,102.7
1217.45,13785.8
94.25,129.35
7390.5,4583.15
55.9,71.5
69208.8,81303.3
44902,28759.2
81.25,159.25
112.45,146.9
58.5,79.3
219.7,4775.55
44.2,56.55
382.85,12209.6
4843.15,14980.5
43.55,106.6
48.1,98.8
871.65,3378.05
16.25,87.1
207.35,167.05
59010.9,41867.8
134.55,241.8
1114.75,12769.9
505.7,2122.9
8025.55,14811.5
112.45,310.7
37.05,23.4
150.15,5663.45
9647.95,7931.95
139.75,247
83.85,128.7
68.9,113.1
1565.2,2540.2
244.4,5332.6
239.85,5735.6
98.8,174.2
98.8,99.45
34.45,53.95
41.6,51.35
91,131.95
79.95,92.95
525.85,1562.6
159.9,2595.45
40762.8,38013.3
10959,10247.9
4505.8,2349.1
58.5,91
68.25,868.4
104,174.2
219.7,4663.75
185.25,528.45
4189.25,10568.3
48.75,114.4
2546.7,2376.4
443.3,12377.3
34.45,65
62.4,88.4
5262.4,8883.55
9199.45,12723.1
239.2,7824.05
59.15,82.55
26.65,40.3
72.8,82.55
18.2,52
83.85,120.25
187.85,217.1
9794.85,8866
36.4,71.5
505.05,6386.25
1487.2,17280.9
34.45,74.1
44.85,92.3
313.3,148.2
67562.9,53459.9
42.9,48.1
34.45,113.1
2449.85,2307.5
