"FITC-A","mCherry-A"
21481.1,7792.41
833.296,27924.8
192.21,33264.6
239.756,10659.1
313.817,18741.3
513.544,8346.21
425.562,3733.07
232.158,35893.6
159.897,598.733
1194.57,26876.2
182.096,35914.7
193.854,42459.1
618.661,15155.3
549.822,44955.9
317.077,4222.92
213.11,17354.3
274.017,5392.28
3086.94,20738.9
40452.5,37132.2
2223.77,41348.2
973.876,32031.6
20669.3,7734.45
3720.88,28683.5
249.546,15800.5
1592.08,2289.84
5824.15,29272
185.125,32556.1
508.452,664.013
572.182,18401.6
80450,14677.8
262.313,6552.22
2272.68,4767.62
1627.87,17434.2
760.496,22981.6
4923.08,5927.96
383.999,853.376
290.405,1342.03
1248.28,41227.6
516.718,37600.2
193.702,13264.9
6235.05,13213.6
67963.6,16900.5
1114.71,36462
186.165,14825.8
703.562,2916.48
343.904,3473.28
670.535,34506.3
15021.8,15356.4
192.289,641.152
533.002,19899.8
219.753,4336.59
362.982,3282.05
845.012,12765
4004.16,35999.5
583.685,14256.2
261.099,25827.4
441.913,3446.86
180.602,603.392
273.748,9018.34
137.123,812.365
1318.94,515.456
678.106,11713.3
1718.98,45285.7
863.229,39720.7
159.508,11635.9
685.238,34868.2
260.795,9404.34
710.395,621.466
4114.47,4542.67
303.982,21368.4
2982.98,559.77
186.227,33752.3
15551.1,4974.16
501.345,31116.3
184.104,16235
205.486,14381.2
137.792,1727.74
309.832,32595.7
1593.65,45211.3
282.793,29988.1
440.553,21206.8
3801.21,22046
1174.11,1302.04
7579.37,4353.89
205.835,10590.9
7288.68,5686.83
2291.97,2064.05
484.219,18877.4
47540.3,16281.2
249.669,16086.1
1077.51,14166.5
3804.33,3752.14
20223.7,6143.54
374.904,24521.2
363.175,27816.8
8791.96,23977.9
206.203,25585
409.09,29679.2
422.985,19052.3
397.199,6001.08
386.693,22596.1
42030.2,15089.7
1698.01,1473.77
987.419,14320.5
104314,30418.8
1177.85,8527.36
312.741,18771.4
1221.18,17607.9
543.691,1946.83
218.17,30812
133.654,2091.21
2718.35,5621.25
362.204,41883.5
446.492,3470.28
566.89,7896.24
549.397,8355.1
897.796,8298.62
820.65,7307.8
221.972,38016.1
3475.67,1041.56
444.902,3958.32
273.679,34018.6
688.019,7173.79
768.683,22926.8
406.393,18641.9
288.999,7688.5
10480.4,17812.1
234.121,36101.6
1344.73,42812.6
346.34,3666.18
288.994,2640.74
169.416,3956.53
418.296,11599.5
420.579,31160.5
2254.96,3353.8
7276.62,17992.6
817.924,912.102
191.225,43543.6
203.559,4876.24
627.836,30277.7
1960.9,24579.6
18732.1,6454.17
159.882,8671.1
17730.3,12018.2
720.951,22652.2
449.419,13305.9
1047.57,16362.5
852.86,16715.9
14173.7,15662.7
76227.6,39512.6
57974.8,12417.1
3304.64,12543.5
269.609,1831.76
208.846,4263.55
121679,46169.9
3358.71,7611.29
2863.22,16107.6
156.015,25476.7
1462.01,41378.1
1658.34,28114.4
110707,27194.2
269.843,4718.36
5443.21,2590.8
536.75,36421.9
67890.5,25211.5
299.724,41734.5
12573,20952.2
61800.8,16749
852.904,585.677
677.548,27872.1
247.816,5714.48
173.573,32933.7
660.998,12830.4
182.733,1410.53
142.707,1716.61
2101.47,16317.1
5932.09,41217.9
240.919,1619.07
1310.9,38633
2089.47,44013.3
729.835,32421.1
209.982,870.17
192.415,5027.64
271.375,7131.78
173.114,16415.9
263.578,7728.87
157349,40110.8
168.952,2680.45
164.271,32378.9
129.153,565.274
491.291,25580.4
280.544,14769.2
608.782,30215.8
172.818,2290.84
1658.76,41569.8
186.264,8636.24
1449.85,19633.1
21020.8,11683.9
209.231,43050
1137.19,14148.7
146.503,720.435
433.523,20954.2
146.432,883.354
452.977,3525.43
908.091,33638.3
421.749,3035.03
826.105,2416.54
150.232,684.954
13746,16822.9
1531.37,2149.79
29046.6,13888.9
2081.96,15916.2
17967.8,36114.5
468.762,30536.7
232.194,39897.4
158.877,40837.9
215.357,27068.8
164.224,4768.84
163.658,32581.7
7499.02,40440.2
163.419,771.482
686.993,16956.6
191.059,1747.99
538.701,27983.7
446.347,24667.9
179.579,28433.8
550.175,1932.44
11527.9,4622.13
3053.49,757.581
196.831,20496.1
234.251,8502.78
1426.49,39593.8
4572,39857.3
323.923,8837.27
2884.03,38952.5
280.21,27261.8
179.953,35511.8
187922,39033.5
7535.75,947.507
208.569,12592.8
811.995,8828.16
102254,37473.7
173.578,23601.3
407.546,23599.2
335.752,10673.7
1328.39,19690.9
171.36,1145.75
846.283,30631.8
194.4,3388.36
3897.9,16967
149.624,8523.44
2432.41,45889.8
852.466,26518.1
1015.66,30236.7
290.387,8893.34
187.278,14409.4
11202,1985.74
1139.08,1159.81
163.498,710.17
1454.01,9493.66
604.776,3975.76
328.596,1796.3
57765.6,41168.9
7785.63,4426.73
457.605,24855.8
181.466,3321.73
642.26,2432.13
2771.46,20495.8
29433.2,11268.2
7163.68,42914
241.007,2489.98
366.217,18163.3
2134.5,862.694
218.32,2009.14
2052.84,27513.7
2063.67,36531.9
1649.69,39718
225.044,4282.62
159.299,38663.2
1834.22,2056.86
269.395,9757.16
32031.8,42910.9
335.503,1275.39
286.506,1452.06
157.692,33270.2
958.79,6482.71
177.823,610.304
1389.83,16186
668.749,15622.1
206.316,6293.07
301.975,1995.42
2470.68,944.896
155.329,44306
161.761,42818.9
967.291,14305.3
2273.52,7797.04
185.589,30896.9
523.108,1781.91
2196.57,31498.5
