"FITC-A","mCherry-A"
8268.9,28970.5
158.072,1809.54
3220.99,9969.66
1201.25,4360.4
423.021,3926.78
505.19,4094.26
147.246,959.667
539.669,3279.82
4161.2,19657.6
664.75,5992.81
983.621,5695.87
2378.74,11475.6
1550.79,9645.88
147.086,1540.81
722.606,3431.09
327.982,2438.12
6387.5,45779.5
132.421,1428.04
1498.71,9027.25
148.479,2298.65
1502.54,7998.21
1723.49,10935.9
199.63,1414.35
3596.57,23389.6
306.027,1230.62
1427.52,5890.35
1156.63,3083.14
18138,37614.2
328.406,1720.04
319.679,2935.63
2234.17,19763.6
212.611,5362.1
1198.91,15761.7
399.306,2980.02
387.616,3068.83
334.386,3974.17
264.635,3381.04
214.499,3800.22
4666.27,12899.8
1023.01,1820.65
400.518,2809.11
443.059,1541.68
203.168,1651.66
1659.33,8277.32
198.141,1882.6
757.998,3313.56
274.564,1943.42
11463.5,42187.7
12016.9,46830.8
275.824,1842.56
1111.19,7164.8
2344.01,15527.1
135.456,1544.01
384.397,35189.9
677.517,3329.05
216.574,2625.97
1116.48,6529.46
1241.61,8889.6
3486.79,27926.1
1249.84,10236.2
1537.15,5462.81
1385.81,35427
489.813,3020.9
200.864,1510.91
483.809,2806.3
1346.02,6443.39
687.82,5415.55
586.362,6197.43
4134.55,27165.5
414.822,2546.87
543.406,2503.45
4592.88,45544.9
365.764,2936.14
485.276,2947.64
716.204,5847.88
404.597,2417.79
150.031,1319.63
7895.34,45391.5
247.514,1250.87
2365.66,11023.2
4773.16,27203
1849.33,6730.39
3235.16,14074.6
7521.95,32331.2
166.79,1982.49
2208.96,11013.7
153.433,1287.45
199.338,1795.1
550.08,4471.53
2280.71,13047
215.587,1969.15
420.792,4234.16
331.322,2238.9
580.012,4088.19
463.424,5038.52
223.181,2180.04
7662.9,22473.6
195.821,16541.2
1574.23,8575.05
246.85,1299.38
573.507,8372.68
2053.43,30198.4
409.322,3339.93
2812.86,26495.4
149.36,2110.64
1713.4,16686.8
951.214,5258.16
136.162,1487.95
482.215,3927.55
2045.42,21785.5
298.223,2118.5
4005.67,39586.2
337.664,2189.75
5892.44,40002.8
176.357,1638.89
7009.24,32991.8
161.152,2064.54
7260.06,31481.5
138.124,1261.29
559.956,3135.36
3152.79,14631.9
177.791,1832.42
635.977,16211.4
5953.21,17132.6
10284.2,36790.4
2860.87,9770.52
147.627,1247.97
