"FITC-A","mCherry-A"
47989.6,149497
118335,108534
12749.8,53156.5
149168,108961
147587,161294
99418.9,116446
133659,101173
109500,130522
141613,137185
26695.9,58064.7
111151,111740
106055,190244
24273.8,24700.8
44019.5,54275.7
44705,102515
63686.6,117808
16678.8,46291.1
13848.1,47707.2
63953.4,101886
91598.1,62363.4
12144.6,80280.2
44590.3,67914.9
86168.1,178539
33961,113774
107372,154339
95712.6,57837.7
40539.7,57566.1
29645.7,59282.3
26040.1,68528.6
48087.7,86869
15066.7,84911.7
136788,149298
11726.3,85182.1
49002.9,98028.6
159362,160109
13143.9,36584.8
79481.6,170435
103625,143018
84613,166424
18434.6,49912.5
147835,188430
11906.9,27244
54198.7,123093
94247.9,109429
17411,63451.9
12362.9,89665.6
152927,180297
29984.8,22966
104982,111904
134525,85277.5
154007,96440.2
47307.6,69956.1
22992.1,23279.8
77894.3,83909.7
62698.2,100546
99889.2,81667.2
42004.1,62360.5
43600.9,104855
61742.6,114562
161108,173902
24780,108996
14455.3,66038.9
89239.8,103339
47429.5,62531.2
11907.4,93986.1
46293.7,158719
35450.3,31934.5
118093,170062
79732.9,192319
38614.6,38707.7
68891.9,138578
181970,129247
23279,21307.8
40256.6,58835.5
124610,96579.7
20611.9,67500.3
164303,100609
19747.1,47039.2
16937.7,40150.1
16333.8,46781.2
113721,171377
156594,123522
102373,87785.9
159045,100630
27163,155433
17385.5,44728.9
129878,139674
103478,137890
22609.7,47580.8
13272.7,95535.8
32636.2,29237.8
40474.3,97751.8
39321.5,95439.5
49154.6,78745.4
166754,173206
70663.7,106264
157613,200081
35668.2,54802.7
103625,164565
117740,152699
92211.3,162022
78564.9,71563.7
20244.5,76712.6
79408,89714.1
36767.4,163861
180364,143111
104102,196229
75231.6,157444
39029.1,76734.3
23587.9,28477.7
12123.4,35181.4
93463.3,65219
60841.8,70513.9
24904.3,57264.1
106545,129996
48314.3,91511.6
16347.9,80126.3
59500.2,122464
112290,93085.2
56770.1,72445.7
151851,156203
20415.8,40226.1
19730.4,31516.6
172621,159011
40192.9,151405
37336.3,40736.1
34525.2,139344
66494.1,49905.9
37109.6,96994.6
57385.3,51787.8
32091,79267.1
97125.2,76087.4
67657.1,32911.4
14845.3,88359.4
60248.8,118541
100339,70856.6
15116.2,17623.1
18854.8,35531.8
96460.7,100860
39014.3,158184
53945.5,109708
27172.9,32909
133936,158673
44501.5,106259
34266.3,123695
92192,91440.9
38651.7,124962
55919.4,83479.6
163459,90572
47306.7,48370.3
22166.9,144800
81955,40713
26758.2,49872.3
